id,prompt,sample_idx,pred,method,end_kind,ntok
test-1937,A,2,5,final_answer,clean_final,208
test-1938,A,0,50,final_answer,clean_final,335
test-1938,A,1,30,final_answer,clean_final,249
test-1938,A,2,30,final_answer,clean_final,276
test-1939,A,0,6,final_answer,clean_final,569
test-1939,A,1,0,final_answer,clean_final,510
test-1939,A,2,6,final_answer,clean_final,351
test-1940,A,0,30,final_answer,clean_final,117
test-1940,A,1,30,final_answer,clean_final,139
test-1940,A,2,30,final_answer,clean_final,134
test-1941,A,0,2772,final_answer,clean_final,860
test-1941,A,1,924,boxed,mid_cut,498
test-1941,A,2,924,final_answer,clean_final,425
test-1942,A,0,250,final_answer,clean_final,152
test-1942,A,1,250,final_answer,clean_final,221
test-1942,A,2,250,final_answer,clean_final,208
test-1943,A,0,108,final_answer,clean_final,189
test-1943,A,1,108,final_answer,clean_final,242
test-1943,A,2,108,final_answer,clean_final,321
test-1944,A,0,100,boxed,mid_cut,739
test-1944,A,1,25,answer_is,mid_cut,353
test-1944,A,2,100,final_answer,clean_final,643
test-1945,A,0,88,final_answer,clean_final,1472
test-1945,A,1,86,final_answer,clean_final,966
test-1945,A,2,102,final_answer,clean_final,1481
test-1946,A,0,991,final_answer,clean_final,873
test-1946,A,1,985,final_answer,clean_final,1009
test-1946,A,2,9701,final_answer,clean_final,1495
test-1947,A,0,240,final_answer,clean_final,881
test-1947,A,1,1200,final_answer,clean_final,908
test-1947,A,2,500,final_answer,clean_final,711
test-1948,A,0,12,final_answer,clean_final,1143
test-1948,A,1,18,final_answer,clean_final,1037
test-1948,A,2,8,final_answer,clean_final,634
test-1949,A,0,108,final_answer,clean_final,253
test-1949,A,1,108,final_answer,clean_final,236
test-1949,A,2,108,final_answer,clean_final,295
test-1950,A,0,25,final_answer,clean_final,221
test-1950,A,1,25,final_answer,clean_final,292
test-1950,A,2,25,final_answer,clean_final,255
test-1951,A,0,9,final_answer,clean_final,875
test-1951,A,1,6,final_answer,clean_final,692
test-1951,A,2,6,final_answer,clean_final,599
test-1952,A,0,4,final_answer,clean_final,122
test-1952,A,1,4,final_answer,clean_final,124
test-1952,A,2,4,final_answer,clean_final,175
test-1953,A,0,125,final_answer,clean_final,441
test-1953,A,1,151,final_answer,clean_final,457
test-1953,A,2,161,final_answer,clean_final,412
test-1954,A,0,7,final_answer,clean_final,244
test-1954,A,1,7,final_answer,clean_final,206
test-1954,A,2,7,final_answer,clean_final,190
test-1955,A,0,2,final_answer,clean_final,413
test-1955,A,1,2,final_answer,clean_final,343
test-1955,A,2,2,final_answer,clean_final,278
test-1956,A,0,4,final_answer,clean_final,174
test-1956,A,1,4,final_answer,clean_final,218
test-1956,A,2,4,final_answer,clean_final,278
test-1957,A,0,345,final_answer,clean_final,206
test-1957,A,1,345,final_answer,clean_final,231
test-1957,A,2,345,final_answer,clean_final,231
test-1958,A,0,300,final_answer,clean_final,265
test-1958,A,1,300,final_answer,clean_final,327
test-1958,A,2,300,final_answer,clean_final,237
test-1959,A,0,67,final_answer,clean_final,987
test-1959,A,1,19,final_answer,clean_final,604
test-1959,A,2,0,answer_is,mid_cut,721
test-1960,A,0,100,final_answer,clean_final,271
test-1960,A,1,100,final_answer,clean_final,326
test-1960,A,2,100,final_answer,clean_final,269
test-1961,A,0,16,final_answer,clean_final,239
test-1961,A,1,16,final_answer,clean_final,259
test-1961,A,2,16,final_answer,clean_final,162
test-1962,A,0,12,final_answer,clean_final,244
test-1962,A,1,12,final_answer,clean_final,268
test-1962,A,2,12,final_answer,clean_final,204
test-1963,A,0,5,final_answer,clean_final,188
test-1963,A,1,5,final_answer,clean_final,159
test-1963,A,2,5,final_answer,clean_final,181
test-1964,A,0,176,final_answer,clean_final,1099
test-1964,A,1,23,final_answer,clean_final,862
test-1964,A,2,87,boxed,mid_cut,903
test-1965,A,0,5,final_answer,clean_final,424
test-1965,A,1,40,answer_is,mid_cut,426
test-1965,A,2,5,final_answer,clean_final,355
test-1966,A,0,7,final_answer,clean_final,115
test-1966,A,1,7,final_answer,clean_final,129
test-1966,A,2,7,final_answer,clean_final,109
test-1967,A,0,4,final_answer,clean_final,1076
test-1967,A,1,27,final_answer,clean_final,1303
test-1967,A,2,1,final_answer,clean_final,847
test-1968,A,0,41,final_answer,clean_final,794
test-1968,A,1,41,final_answer,clean_final,556
test-1968,A,2,68,final_answer,clean_final,645
test-1969,A,0,110,final_answer,clean_final,308
test-1969,A,1,110,boxed,mid_cut,553
test-1969,A,2,113,final_answer,clean_final,587
test-1970,A,0,60,final_answer,clean_final,118
test-1970,A,1,60,final_answer,clean_final,163
test-1970,A,2,60,final_answer,clean_final,169
test-1971,A,0,3,final_answer,clean_final,936
test-1971,A,1,3,final_answer,clean_final,627
test-1971,A,2,11,final_answer,clean_final,921
test-1972,A,0,0,final_answer,clean_final,807
test-1972,A,1,-1,final_answer,clean_final,588
test-1972,A,2,0,final_answer,clean_final,870
test-1973,A,0,299,boxed,mid_cut,1065
test-1973,A,1,210,final_answer,clean_final,799
test-1973,A,2,182,final_answer,clean_final,787
test-1974,A,0,6,final_answer,clean_final,601
test-1974,A,1,5,final_answer,clean_final,511
test-1974,A,2,7,final_answer,clean_final,516
test-1975,A,0,3044969999,final_answer,clean_final,906
test-1975,A,1,728,final_answer,clean_final,565
test-1975,A,2,531440,final_answer,clean_final,798
test-1976,A,0,1000,final_answer,clean_final,552
test-1976,A,1,1000,final_answer,clean_final,629
test-1976,A,2,999,final_answer,clean_final,789
test-1977,A,0,1017,final_answer,clean_final,738
test-1977,A,1,44,final_answer,clean_final,758
test-1977,A,2,1010,boxed,mid_cut,781
test-1978,A,0,22,final_answer,clean_final,611
test-1978,A,1,15,final_answer,clean_final,536
test-1978,A,2,15,final_answer,clean_final,551
test-1979,A,0,-1,boxed,mid_cut,1001
test-1979,A,1,-1,boxed,mid_cut,921
test-1979,A,2,0,boxed,mid_cut,841
test-1980,A,0,1,final_answer,clean_final,423
test-1980,A,1,2,final_answer,clean_final,500
test-1980,A,2,1,final_answer,clean_final,533
test-1981,A,0,22,final_answer,clean_final,381
test-1981,A,1,72,final_answer,clean_final,496
test-1981,A,2,34,final_answer,clean_final,435
test-1982,A,0,0,final_answer,clean_final,624
test-1982,A,1,1990,answer_is,mid_cut,651
test-1982,A,2,1893,final_answer,clean_final,945
test-1983,A,0,116,final_answer,clean_final,180
test-1983,A,1,116,final_answer,clean_final,294
test-1983,A,2,116,final_answer,clean_final,265
test-1984,A,0,6,final_answer,clean_final,701
test-1984,A,1,6,final_answer,clean_final,718
test-1984,A,2,5,final_answer,clean_final,530
test-1985,A,0,733,answer_is,mid_cut,654
test-1985,A,1,5,final_answer,clean_final,898
test-1985,A,2,2,answer_is,mid_cut,425
test-1986,A,0,34560,final_answer,clean_final,568
test-1986,A,1,32,final_answer,clean_final,245
test-1986,A,2,252,final_answer,clean_final,453
test-1987,A,0,1,final_answer,clean_final,538
test-1987,A,1,6,final_answer,clean_final,441
test-1987,A,2,11,final_answer,clean_final,837
test-1988,A,0,3,final_answer,clean_final,869
test-1988,A,1,4,final_answer,clean_final,839
test-1988,A,2,3,final_answer,clean_final,838
test-1989,A,0,146,final_answer,clean_final,1096
test-1989,A,1,146,final_answer,clean_final,1235
test-1989,A,2,146,final_answer,clean_final,1068
test-1990,A,0,9,final_answer,clean_final,399
test-1990,A,1,1814400,boxed,mid_cut,398
test-1990,A,2,10,final_answer,clean_final,514
test-1991,A,0,3,final_answer,clean_final,585
test-1991,A,1,3,final_answer,clean_final,474
test-1991,A,2,3,final_answer,clean_final,631
test-1992,A,0,6,final_answer,clean_final,147
test-1992,A,1,6,final_answer,clean_final,172
test-1992,A,2,6,final_answer,clean_final,128
test-1993,A,0,216,final_answer,clean_final,872
test-1993,A,1,216,final_answer,clean_final,487
test-1993,A,2,216,final_answer,clean_final,620
test-1994,A,0,2083,final_answer,clean_final,1064
test-1994,A,1,375,final_answer,clean_final,963
test-1994,A,2,458,boxed,sentence_end,1114
test-1995,A,0,68,final_answer,clean_final,230
test-1995,A,1,68,final_answer,clean_final,144
test-1995,A,2,68,final_answer,clean_final,162
test-1996,A,0,1,final_answer,clean_final,779
test-1996,A,1,4,boxed,mid_cut,1048
test-1996,A,2,1,final_answer,clean_final,735
test-1997,A,0,27,final_answer,clean_final,169
test-1997,A,1,27,final_answer,clean_final,166
test-1997,A,2,27,final_answer,clean_final,191
test-1998,A,0,9502,final_answer,clean_final,1167
test-1998,A,1,5835,answer_is,mid_cut,722
test-1998,A,2,4861,final_answer,clean_final,516
test-1999,A,0,108,boxed,sentence_end,1067
test-1999,A,1,24,final_answer,clean_final,1405
test-1999,A,2,3,boxed,mid_cut,983
test-0000,B,0,60.0,final_answer,clean_final,304
test-0000,B,1,60.0,final_answer,clean_final,617
test-0000,B,2,60.0,final_answer,clean_final,391
test-0003,B,0,25.0,final_answer,clean_final,451
test-0003,B,1,28.0,final_answer,clean_final,395
test-0003,B,2,6.0,final_answer,clean_final,546
test-0005,B,0,1020.0,final_answer,mid_cut,574
test-0005,B,1,5.0,final_answer,clean_final,559
test-0005,B,2,250.0,final_answer,clean_final,549
test-0006,B,0,114.0,final_answer,clean_final,415
test-0006,B,1,99.0,final_answer,clean_final,383
test-0006,B,2,99.0,final_answer,clean_final,340
test-0007,B,0,3.0,final_answer,clean_final,403
test-0007,B,1,3.0,final_answer,clean_final,334
test-0007,B,2,3.0,final_answer,clean_final,751
test-0009,B,0,2.0,final_answer,clean_final,520
test-0009,B,1,6.0,final_answer,clean_final,522
test-0009,B,2,4.0,final_answer,clean_final,832
test-0011,B,0,30720.0,boxed,mid_cut,648
test-0011,B,1,7290.0,final_answer,clean_final,523
test-0011,B,2,7291.0,final_answer,clean_final,591
test-0012,B,0,42.0,final_answer,clean_final,355
test-0012,B,1,42.0,final_answer,clean_final,399
test-0012,B,2,123.0,final_answer,clean_final,392
test-0016,B,0,4.0,final_answer,clean_final,404
test-0016,B,1,4.0,final_answer,clean_final,259
test-0016,B,2,4.0,final_answer,clean_final,244
test-0017,B,0,2.0,final_answer,clean_final,339
test-0017,B,1,3.0,final_answer,clean_final,309
test-0017,B,2,3.0,final_answer,clean_final,352
test-0018,B,0,3.0,final_answer,clean_final,1009
test-0018,B,1,1.0,final_answer,clean_final,989
test-0018,B,2,1.0,final_answer,clean_final,717
test-0019,B,0,500.0,final_answer,clean_final,555
test-0019,B,1,769.0,final_answer,clean_final,784
test-0019,B,2,590.0,final_answer,clean_final,521
test-0020,B,0,18.0,final_answer,clean_final,983
test-0020,B,1,18.0,final_answer,clean_final,740
test-0020,B,2,20.0,final_answer,clean_final,727
test-0021,B,0,36.0,final_answer,clean_final,1131
test-0021,B,1,29.0,final_answer,clean_final,892
test-0021,B,2,7.0,final_answer,clean_final,1154
test-0022,B,0,-1.0,boxed,mid_cut,1012
test-0022,B,1,-1.0,boxed,mid_cut,740
test-0022,B,2,1.0,final_answer,clean_final,1025
test-0023,B,0,1122.0,final_answer,clean_final,676
test-0023,B,1,9009.0,final_answer,clean_final,1072
test-0023,B,2,1515.0,final_answer,clean_final,613
test-0028,B,0,150.0,final_answer,clean_final,679
test-0028,B,1,150.0,final_answer,clean_final,752
test-0028,B,2,294.0,final_answer,clean_final,990
test-0029,B,0,4.0,final_answer,clean_final,795
test-0029,B,1,9.0,final_answer,clean_final,827
test-0029,B,2,8.0,final_answer,clean_final,838
test-0030,B,0,6.0,final_answer,clean_final,392
test-0030,B,1,6.0,final_answer,clean_final,236
test-0030,B,2,6.0,final_answer,clean_final,477
test-0033,B,0,243.0,final_answer,clean_final,819
test-0033,B,1,1.0,boxed,sentence_end,1172
test-0033,B,2,371.0,boxed,mid_cut,1465
test-0034,B,0,14.0,final_answer,clean_final,1020
test-0034,B,1,1.0,last_number,ends_digit,1536
test-0034,B,2,11.0,final_answer,clean_final,889
test-0036,B,0,142.0,final_answer,clean_final,351
test-0036,B,1,142.0,final_answer,clean_final,344
test-0036,B,2,142.0,final_answer,clean_final,395
test-0038,B,0,1.0,final_answer,clean_final,857
test-0038,B,1,1514.0,boxed,mid_cut,687
test-0038,B,2,2056354.0,final_answer,clean_final,633
test-0045,B,0,90.0,final_answer,clean_final,593
test-0045,B,1,90.0,final_answer,clean_final,383
test-0045,B,2,90.0,final_answer,clean_final,404
test-0046,B,0,14.0,final_answer,clean_final,316
test-0046,B,1,132.0,final_answer,clean_final,424
test-0046,B,2,132.0,final_answer,clean_final,379
test-0049,B,0,240.0,final_answer,clean_final,805
test-0049,B,1,431.0,final_answer,clean_final,720
test-0049,B,2,231.0,final_answer,clean_final,881
test-0050,B,0,99.0,final_answer,clean_final,402
test-0050,B,1,495.0,final_answer,clean_final,485
test-0050,B,2,96.0,final_answer,clean_final,544
test-0051,B,0,4650.0,final_answer,clean_final,467
test-0051,B,1,4650.0,final_answer,clean_final,470
test-0051,B,2,4650.0,final_answer,clean_final,510
test-0052,B,0,15.0,boxed,mid_cut,1291
test-0052,B,1,6.0,boxed,mid_cut,1414
test-0052,B,2,1.0,last_number,ends_digit,1536
test-0053,B,0,1.0,final_answer,clean_final,388
test-0053,B,1,16.0,final_answer,clean_final,373
test-0053,B,2,0.0,final_answer,clean_final,409
test-0056,B,0,756.0,final_answer,clean_final,288
test-0056,B,1,756.0,final_answer,clean_final,265
test-0056,B,2,756.0,final_answer,clean_final,260
test-0057,B,0,1.0,final_answer,clean_final,886
test-0057,B,1,0.0,final_answer,clean_final,835
test-0057,B,2,0.0,final_answer,clean_final,880
test-0059,B,0,91.0,final_answer,clean_final,378
test-0059,B,1,38.0,final_answer,clean_final,665
test-0059,B,2,92.0,final_answer,clean_final,570
test-0060,B,0,45.0,final_answer,clean_final,395
test-0060,B,1,42.0,final_answer,clean_final,985
test-0060,B,2,45.0,final_answer,clean_final,439
test-0062,B,0,256.0,final_answer,clean_final,1187
test-0062,B,1,256.0,final_answer,clean_final,735
test-0062,B,2,448.0,final_answer,clean_final,1156
test-0063,B,0,1.0,last_number,ends_digit,1536
test-0063,B,1,1000.0,final_answer,clean_final,1134
test-0063,B,2,2.0,last_number,ends_digit,1536
test-0065,B,0,36.0,final_answer,clean_final,418
test-0065,B,1,20.0,final_answer,clean_final,467
test-0065,B,2,25.0,final_answer,clean_final,878
test-0072,B,0,13560.0,boxed,mid_cut,1045
test-0072,B,1,4020.0,final_answer,clean_final,882
test-0072,B,2,555555.0,final_answer,clean_final,630
test-0073,B,0,127.0,final_answer,clean_final,1003
test-0073,B,1,1700.0,final_answer,clean_final,857
test-0073,B,2,240.0,final_answer,clean_final,880
test-0075,B,0,12.0,final_answer,clean_final,614
test-0075,B,1,9.0,last_number,mid_cut,1536
test-0075,B,2,12.0,final_answer,clean_final,1037
test-0076,B,0,18.0,final_answer,clean_final,883
test-0076,B,1,4.0,final_answer,clean_final,650
test-0076,B,2,6.0,final_answer,clean_final,755
test-0078,B,0,256.0,final_answer,clean_final,528
test-0078,B,1,16.0,boxed,sentence_end,554
test-0078,B,2,16.0,final_answer,clean_final,585
test-0079,B,0,4.0,final_answer,clean_final,950
test-0079,B,1,24508.0,final_answer,clean_final,813
test-0079,B,2,32.0,final_answer,clean_final,1078
test-0080,B,0,5.0,boxed,mid_cut,609
test-0080,B,1,9.0,final_answer,clean_final,446
test-0080,B,2,9.0,final_answer,clean_final,557
test-0081,B,0,300.0,final_answer,clean_final,1153
test-0081,B,1,240.0,boxed,mid_cut,1013
test-0081,B,2,90.0,final_answer,clean_final,922
test-0083,B,0,2.0,boxed,mid_cut,1048
test-0083,B,1,10.0,boxed,sentence_end,1291
test-0083,B,2,12.0,boxed,mid_cut,843
test-0085,B,0,331.0,final_answer,clean_final,333
test-0085,B,1,11.0,boxed,mid_cut,495
test-0085,B,2,648.0,final_answer,clean_final,504
test-0086,B,0,20.0,final_answer,clean_final,297
test-0086,B,1,80.0,final_answer,clean_final,232
test-0086,B,2,20.0,final_answer,clean_final,306
test-0088,B,0,990.0,final_answer,clean_final,717
test-0088,B,1,990.0,final_answer,clean_final,757
test-0088,B,2,990.0,boxed,sentence_end,680
test-0095,B,0,299.0,boxed,mid_cut,558
test-0095,B,1,101.0,final_answer,clean_final,969
test-0095,B,2,299.0,boxed,mid_cut,729
test-0096,B,0,30.0,final_answer,clean_final,529
test-0096,B,1,495.0,final_answer,clean_final,438
test-0096,B,2,126.0,boxed,mid_cut,778
test-0103,B,0,2020.0,final_answer,clean_final,420
test-0103,B,1,2020.0,final_answer,clean_final,478
test-0103,B,2,6060.0,boxed,mid_cut,589
test-0105,B,0,56.0,final_answer,clean_final,277
test-0105,B,1,56.0,final_answer,clean_final,251
test-0105,B,2,56.0,final_answer,clean_final,280
test-0106,B,0,19.0,final_answer,clean_final,948
test-0106,B,1,110.0,final_answer,clean_final,836
test-0106,B,2,30.0,final_answer,clean_final,1036
test-0107,B,0,101.0,boxed,mid_cut,816
test-0107,B,1,0.0,final_answer,clean_final,927
test-0107,B,2,571.0,boxed,sentence_end,816
test-0109,B,0,5035.0,boxed,mid_cut,1028
test-0109,B,1,2.0,last_number,mid_cut,618
test-0109,B,2,8.0,boxed,mid_cut,1101
test-0116,B,0,7.0,final_answer,clean_final,700
test-0116,B,1,8.0,final_answer,clean_final,523
test-0116,B,2,5.0,final_answer,clean_final,717
test-0120,B,0,54.0,boxed,mid_cut,1225
test-0120,B,1,10.0,last_number,ends_digit,1536
test-0120,B,2,2015.0,final_answer,clean_final,1070
test-0121,B,0,2016.0,final_answer,clean_final,295
test-0121,B,1,2016.0,final_answer,clean_final,274
test-0121,B,2,2016.0,final_answer,clean_final,289
test-0123,B,0,46656.0,boxed,mid_cut,484
test-0123,B,1,64.0,final_answer,clean_final,300
test-0123,B,2,64.0,final_answer,clean_final,618
test-0126,B,0,666.0,final_answer,clean_final,594
test-0126,B,1,861.0,final_answer,clean_final,553
test-0126,B,2,666.0,final_answer,clean_final,536
test-0127,B,0,6.0,final_answer,clean_final,603
test-0127,B,1,10.0,final_answer,clean_final,598
test-0127,B,2,7.0,final_answer,clean_final,623
test-0128,B,0,1998.0,final_answer,clean_final,512
test-0128,B,1,1998.0,final_answer,clean_final,553
test-0128,B,2,1999.0,final_answer,clean_final,357
test-0130,B,0,62.0,boxed,mid_cut,892
test-0130,B,1,82.0,final_answer,clean_final,918
test-0130,B,2,1.0,last_number,ends_digit,1536
test-0131,B,0,9.0,last_number,mid_cut,1536
test-0131,B,1,174.0,boxed,sentence_end,810
test-0131,B,2,46.0,boxed,sentence_end,1245
test-0132,B,0,90.0,final_answer,clean_final,285
test-0132,B,1,90.0,final_answer,clean_final,469
test-0132,B,2,90.0,final_answer,clean_final,309
test-0133,B,0,2400.0,boxed,sentence_end,910
test-0133,B,1,1250.0,final_answer,clean_final,902
test-0133,B,2,600.0,final_answer,clean_final,917
test-0134,B,0,278.0,final_answer,clean_final,324
test-0134,B,1,275.0,final_answer,clean_final,420
test-0134,B,2,276.0,final_answer,clean_final,517
test-0135,B,0,96.0,final_answer,clean_final,315
test-0135,B,1,24.0,final_answer,clean_final,471
test-0135,B,2,40.0,final_answer,clean_final,321
test-0136,B,0,11232.0,final_answer,clean_final,437
test-0136,B,1,11232.0,final_answer,clean_final,414
test-0136,B,2,11232.0,final_answer,clean_final,529
test-0137,B,0,35.0,final_answer,clean_final,702
test-0137,B,1,35.0,final_answer,clean_final,408
test-0137,B,2,35.0,final_answer,clean_final,428
test-0142,B,0,50.0,final_answer,clean_final,595
test-0142,B,1,6.0,final_answer,clean_final,318
test-0142,B,2,,fail,clean_final,417
test-0143,B,0,700.0,final_answer,clean_final,662
test-0143,B,1,460.0,final_answer,clean_final,557
test-0143,B,2,700.0,final_answer,clean_final,862
test-0146,B,0,90.0,final_answer,clean_final,373
test-0146,B,1,90.0,final_answer,clean_final,600
test-0146,B,2,8.0,final_answer,clean_final,595
test-0148,B,0,0.0,boxed,sentence_end,864
test-0148,B,1,,fail,mid_cut,1011
test-0148,B,2,0.0,final_answer,clean_final,712
test-0151,B,0,9.0,final_answer,clean_final,819
test-0151,B,1,9.0,boxed,mid_cut,710
test-0151,B,2,9.0,boxed,mid_cut,897
test-0153,B,0,100.0,final_answer,clean_final,279
test-0153,B,1,100.0,final_answer,clean_final,420
test-0153,B,2,100.0,final_answer,clean_final,278
test-0154,B,0,135.0,final_answer,clean_final,265
test-0154,B,1,135.0,final_answer,clean_final,270
test-0154,B,2,315.0,final_answer,clean_final,350
test-0155,B,0,10.0,final_answer,clean_final,871
test-0155,B,1,4.0,final_answer,clean_final,1301
test-0155,B,2,6.0,final_answer,clean_final,457
test-0157,B,0,3600.0,final_answer,clean_final,543
test-0157,B,1,25.0,final_answer,clean_final,488
test-0157,B,2,20.0,final_answer,clean_final,693
test-0158,B,0,5.0,final_answer,clean_final,600
test-0158,B,1,5.0,final_answer,clean_final,872
test-0158,B,2,5.0,boxed,sentence_end,1083
test-0159,B,0,3.0,boxed,mid_cut,752
test-0159,B,1,192.0,final_answer,clean_final,882
test-0159,B,2,28.0,final_answer,clean_final,821
test-0162,B,0,512.0,final_answer,clean_final,661
test-0162,B,1,185.0,boxed,mid_cut,1107
test-0162,B,2,97.0,final_answer,clean_final,1150
test-0164,B,0,2.0,boxed,mid_cut,344
test-0164,B,1,2.0,final_answer,clean_final,276
test-0164,B,2,2.0,final_answer,clean_final,312
test-0166,B,0,12.0,final_answer,clean_final,1067
test-0166,B,1,30.0,boxed,mid_cut,793
test-0166,B,2,24.0,final_answer,clean_final,632
test-0168,B,0,869.0,final_answer,clean_final,953
test-0168,B,1,869.0,final_answer,clean_final,583
test-0168,B,2,869.0,final_answer,clean_final,757
test-0169,B,0,18.0,final_answer,clean_final,1008
test-0169,B,1,2.0,final_answer,clean_final,731
test-0169,B,2,1.0,final_answer,clean_final,811
test-0171,B,0,505.0,final_answer,clean_final,1216
test-0171,B,1,756.0,boxed,sentence_end,1146
test-0171,B,2,504.0,final_answer,clean_final,794
test-0172,B,0,1007.0,final_answer,clean_final,755
test-0172,B,1,1006.0,final_answer,clean_final,641
test-0172,B,2,1006.0,final_answer,clean_final,532
test-0173,B,0,2693.0,final_answer,clean_final,633
test-0173,B,1,8080.0,boxed,mid_cut,711
test-0173,B,2,8080.0,final_answer,clean_final,559
test-0175,B,0,1650.0,final_answer,clean_final,289
test-0175,B,1,2000.0,final_answer,clean_final,350
test-0175,B,2,3000.0,final_answer,clean_final,447
test-0178,B,0,5.0,final_answer,clean_final,1092
test-0178,B,1,1.0,final_answer,clean_final,487
test-0178,B,2,1.0,final_answer,clean_final,413
test-0179,B,0,46.0,final_answer,clean_final,738
test-0179,B,1,67.0,final_answer,clean_final,520
test-0179,B,2,47.0,final_answer,clean_final,601
test-0184,B,0,10020.0,final_answer,clean_final,338
test-0184,B,1,385.0,final_answer,clean_final,745
test-0184,B,2,21890.0,boxed,mid_cut,594
test-0186,B,0,7.0,final_answer,clean_final,270
test-0186,B,1,7.0,final_answer,clean_final,247
test-0186,B,2,7.0,final_answer,clean_final,271
test-0187,B,0,34481.0,final_answer,clean_final,1115
test-0187,B,1,126.0,final_answer,clean_final,1010
test-0187,B,2,0.0,boxed,sentence_end,1148
test-0189,B,0,24.0,final_answer,clean_final,189
test-0189,B,1,51.0,final_answer,clean_final,274
test-0189,B,2,102.0,final_answer,clean_final,531
test-0190,B,0,499766030913.0,last_number,mid_cut,1536
test-0190,B,1,10141915498.0,final_answer,clean_final,595
test-0190,B,2,143.0,boxed,mid_cut,624
test-0191,B,0,35.0,final_answer,clean_final,462
test-0191,B,1,20.0,final_answer,clean_final,333
test-0191,B,2,20.0,final_answer,clean_final,819
test-0192,B,0,35.0,final_answer,clean_final,343
test-0192,B,1,35.0,final_answer,clean_final,431
test-0192,B,2,35.0,final_answer,clean_final,301
test-0193,B,0,48.0,final_answer,clean_final,817
test-0193,B,1,84.0,final_answer,clean_final,792
test-0193,B,2,48.0,final_answer,clean_final,1047
test-0195,B,0,87.0,final_answer,clean_final,1059
test-0195,B,1,17.0,final_answer,clean_final,764
test-0195,B,2,17.0,boxed,mid_cut,789
test-0198,B,0,113.0,final_answer,clean_final,814
test-0198,B,1,64.0,final_answer,clean_final,937
test-0198,B,2,67.0,final_answer,clean_final,1284
test-0199,B,0,30.0,final_answer,clean_final,844
test-0199,B,1,60.0,final_answer,clean_final,712
test-0199,B,2,60.0,final_answer,clean_final,612
test-0200,B,0,200.0,final_answer,clean_final,404
test-0200,B,1,200.0,final_answer,clean_final,378
test-0200,B,2,1200.0,final_answer,clean_final,464
test-0203,B,0,3.0,final_answer,clean_final,339
test-0203,B,1,,fail,clean_final,431
test-0203,B,2,3.0,final_answer,clean_final,303
test-0204,B,0,10.0,boxed,mid_cut,498
test-0204,B,1,7.0,final_answer,clean_final,1026
test-0204,B,2,9.0,last_number,mid_cut,857
test-0205,B,0,0.0,final_answer,clean_final,716
test-0205,B,1,0.0,final_answer,clean_final,893
test-0205,B,2,0.0,final_answer,clean_final,666
test-0207,B,0,100.0,final_answer,clean_final,610
test-0207,B,1,150.0,final_answer,clean_final,317
test-0207,B,2,25.0,final_answer,clean_final,515
test-0208,B,0,0.0,final_answer,clean_final,987
test-0208,B,1,32.0,final_answer,clean_final,888
test-0208,B,2,544.0,boxed,mid_cut,1041
test-0209,B,0,197.0,final_answer,clean_final,321
test-0209,B,1,163.0,final_answer,clean_final,368
test-0209,B,2,163.0,final_answer,clean_final,369
test-0211,B,0,920.0,final_answer,clean_final,271
test-0211,B,1,20.0,final_answer,clean_final,284
test-0211,B,2,104.0,final_answer,clean_final,398
test-0212,B,0,4951.0,final_answer,clean_final,615
test-0212,B,1,4951.0,final_answer,clean_final,467
test-0212,B,2,50.0,boxed,mid_cut,772
test-0214,B,0,5.0,boxed,mid_cut,455
test-0214,B,1,5.0,final_answer,clean_final,582
test-0214,B,2,1.0,final_answer,clean_final,664
test-0215,B,0,98.0,boxed,mid_cut,798
test-0215,B,1,84.0,final_answer,clean_final,693
test-0215,B,2,140.0,final_answer,clean_final,965
test-0218,B,0,204.0,final_answer,clean_final,496
test-0218,B,1,192.0,final_answer,clean_final,535
test-0218,B,2,204.0,final_answer,clean_final,545
test-0222,B,0,5.0,boxed,mid_cut,527
test-0222,B,1,7.0,boxed,mid_cut,1021
test-0222,B,2,5.0,final_answer,clean_final,246
test-0223,B,0,275.0,final_answer,clean_final,610
test-0223,B,1,3.0,last_number,mid_cut,1536
test-0223,B,2,299.0,final_answer,clean_final,631
test-0225,B,0,12.0,final_answer,clean_final,584
test-0225,B,1,68.0,final_answer,clean_final,1096
test-0225,B,2,12.0,final_answer,clean_final,808
test-0226,B,0,15.0,final_answer,clean_final,930
test-0226,B,1,15.0,final_answer,clean_final,760
test-0226,B,2,7.0,final_answer,clean_final,672
test-0228,B,0,1024.0,final_answer,clean_final,925
test-0228,B,1,5.0,last_number,mid_cut,1536
test-0228,B,2,4096.0,boxed,mid_cut,814
test-0233,B,0,401.0,boxed,mid_cut,468
test-0233,B,1,101.0,final_answer,clean_final,938
test-0233,B,2,411.0,final_answer,clean_final,462
test-0234,B,0,499.0,boxed,mid_cut,767
test-0234,B,1,991.0,final_answer,clean_final,651
test-0234,B,2,7.0,boxed,mid_cut,524
test-0236,B,0,,fail,mid_cut,962
test-0236,B,1,392.0,boxed,mid_cut,1133
test-0236,B,2,377.0,final_answer,clean_final,1011
test-0237,B,0,1.0,final_answer,clean_final,514
test-0237,B,1,231.0,final_answer,clean_final,595
test-0237,B,2,231.0,final_answer,clean_final,721
test-0238,B,0,3.0,final_answer,clean_final,976
test-0238,B,1,4.0,final_answer,clean_final,823
test-0238,B,2,5.0,final_answer,clean_final,1377
test-0248,B,0,9.0,final_answer,clean_final,1468
test-0248,B,1,10.0,last_number,clean_final,1021
